,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
222,-30.625999999999998,152.529,317.3,2.3,1.5,2019-12-06,1535,Aqua,MODIS,62,6.0NRT,295.4,43.0,N
223,-30.894000000000002,152.639,345.1,2.0,1.4,2019-11-09,315,Aqua,MODIS,69,6.0NRT,294.6,123.1,D
224,-35.992,149.55700000000002,308.2,1.0,1.0,2020-01-02,1515,Aqua,MODIS,74,6.0NRT,285.0,11.9,N
225,-33.951,150.516,302.6,1.1,1.0,2019-12-17,1515,Aqua,MODIS,14,6.0NRT,288.1,6.6,N
226,-30.5,152.578,303.8,1.1,1.0,2019-12-10,1510,Aqua,MODIS,10,6.0NRT,290.1,5.2,N
227,-31.631,152.086,314.5,1.1,1.0,2019-12-28,1500,Aqua,MODIS,87,6.0NRT,292.7,13.0,N
228,-27.881999999999998,127.171,350.8,2.1,1.4,2019-10-24,455,Aqua,MODIS,94,6.0NRT,316.9,129.2,D
229,-32.663000000000004,150.285,352.4,1.5,1.2,2019-12-18,2345,Terra,MODIS,95,6.0NRT,308.5,89.1,D
230,-23.081999999999997,150.685,342.4,1.0,1.0,2019-11-09,1240,Terra,MODIS,100,6.0NRT,297.0,44.7,N
231,-27.932,122.79799999999999,392.7,1.0,1.0,2019-12-28,535,Aqua,MODIS,100,6.0NRT,335.5,174.4,D
232,-35.28,147.828,310.7,1.1,1.0,2019-12-30,1310,Terra,MODIS,70,6.0NRT,294.0,8.7,N
233,-12.517000000000001,136.335,334.1,2.5,1.5,2019-10-12,145,Terra,MODIS,77,6.0NRT,308.9,83.7,D
234,-34.211,150.44799999999998,464.4,1.0,1.0,2019-12-21,350,Aqua,MODIS,100,6.0NRT,327.0,913.3,D
235,-32.564,150.50799999999998,332.9,2.7,1.6,2019-12-31,430,Aqua,MODIS,45,6.0NRT,311.3,61.1,D
236,-27.250999999999998,152.22899999999998,331.9,1.0,1.0,2019-11-17,1505,Aqua,MODIS,47,6.0NRT,292.8,28.8,N
237,-31.7,152.395,375.8,1.0,1.0,2019-11-12,345,Aqua,MODIS,100,6.0NRT,311.1,124.7,D
238,-36.233000000000004,149.605,321.2,1.6,1.3,2019-12-30,1445,Aqua,MODIS,58,6.0NRT,282.9,31.7,N
239,-32.407,121.31700000000001,368.2,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,317.4,414.9,D
240,-36.425,147.888,371.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.3,105.1,D
241,-31.048000000000002,151.806,353.0,1.8,1.3,2019-12-10,410,Aqua,MODIS,94,6.0NRT,318.7,109.1,D
242,-21.011,135.11,338.0,1.5,1.2,2019-12-23,55,Terra,MODIS,76,6.0NRT,317.9,29.3,D
243,-26.298000000000002,153.042,309.7,2.0,1.4,2019-11-05,1440,Aqua,MODIS,78,6.0NRT,289.3,31.9,N
244,-32.995,150.32,350.8,1.0,1.0,2019-12-05,350,Aqua,MODIS,94,6.0NRT,315.5,47.8,D
245,-12.265,134.422,330.4,1.8,1.3,2019-10-14,420,Aqua,MODIS,69,6.0NRT,311.9,25.4,D
246,-33.494,150.458,315.0,1.5,1.2,2019-12-15,1530,Aqua,MODIS,88,6.0NRT,289.7,22.7,N
247,-33.025999999999996,149.935,319.3,1.5,1.2,2019-12-21,1450,Aqua,MODIS,27,6.0NRT,284.3,26.3,N
248,-33.26,150.687,341.8,1.5,1.2,2019-11-13,1530,Aqua,MODIS,100,6.0NRT,288.9,84.7,N
249,-16.421,137.755,364.5,1.5,1.2,2019-12-26,415,Aqua,MODIS,100,6.0NRT,305.9,145.4,D
250,-30.19,150.166,326.9,2.9,1.6,2019-10-28,430,Aqua,MODIS,59,6.0NRT,304.3,72.2,D
251,-37.652,148.045,375.9,1.1,1.0,2020-01-02,415,Aqua,MODIS,100,6.0NRT,306.3,141.6,D
252,-37.515,147.975,336.5,1.0,1.0,2019-12-16,1255,Terra,MODIS,93,6.0NRT,287.8,38.8,N
253,-21.974,134.593,334.0,2.5,1.5,2019-11-13,145,Terra,MODIS,74,6.0NRT,313.5,66.1,D
254,-16.133,124.56700000000001,335.4,1.7,1.3,2019-12-08,140,Terra,MODIS,0,6.0NRT,304.0,49.4,D
255,-30.825,152.181,303.3,3.0,1.6,2019-10-18,1315,Terra,MODIS,33,6.0NRT,284.0,36.3,N
256,-35.906,147.67600000000002,327.1,3.9,1.8,2019-12-31,1215,Terra,MODIS,100,6.0NRT,294.4,178.7,N
257,-31.015,152.043,320.3,1.0,1.0,2019-11-08,1510,Aqua,MODIS,100,6.0NRT,290.2,19.5,N
258,-31.385,152.22,303.5,1.4,1.2,2019-11-20,1220,Terra,MODIS,55,6.0NRT,289.7,9.7,N
259,-31.211,121.074,355.8,1.2,1.1,2019-12-28,535,Aqua,MODIS,97,6.0NRT,317.8,65.4,D
260,-33.031,151.035,350.7,1.7,1.3,2019-12-09,325,Aqua,MODIS,94,6.0NRT,304.9,117.1,D
261,-36.229,149.586,323.8,1.6,1.3,2019-12-30,1445,Aqua,MODIS,50,6.0NRT,287.5,37.3,N
262,-28.11,152.423,330.1,2.3,1.5,2019-11-08,410,Aqua,MODIS,58,6.0NRT,308.1,56.4,D
263,-31.613000000000003,151.991,314.5,1.1,1.0,2019-12-04,1235,Terra,MODIS,49,6.0NRT,291.5,12.3,N
264,-35.725,148.173,467.9,1.6,1.2,2019-12-31,425,Aqua,MODIS,100,6.0NRT,318.5,0.0,D
265,-15.964,126.522,309.9,2.6,1.5,2019-10-13,1440,Terra,MODIS,77,6.0NRT,295.1,26.3,N
266,-34.282,150.161,310.9,1.8,1.3,2019-12-21,1315,Terra,MODIS,45,6.0NRT,287.9,23.8,N
267,-17.715999999999998,142.197,367.9,4.2,1.9,2019-12-11,455,Aqua,MODIS,100,6.0NRT,305.6,741.0,D
268,-32.843,150.662,311.2,1.0,1.0,2019-12-09,1250,Terra,MODIS,82,6.0NRT,293.4,10.1,N
269,-28.991,125.464,360.6,1.5,1.2,2019-10-23,550,Aqua,MODIS,79,6.0NRT,317.4,123.0,D
270,-32.231,151.371,314.0,1.0,1.0,2020-01-04,1505,Aqua,MODIS,81,6.0NRT,301.0,8.6,N
271,-30.49,151.047,358.8,1.0,1.0,2020-01-09,5,Terra,MODIS,99,6.0NRT,308.1,65.9,D
272,-15.65,130.786,312.6,1.0,1.0,2019-12-03,1640,Aqua,MODIS,81,6.0NRT,297.5,7.8,N
273,-28.65,152.22799999999998,415.4,1.0,1.0,2019-11-12,345,Aqua,MODIS,100,6.0NRT,334.1,346.6,D
274,-15.606,127.084,336.1,1.0,1.0,2019-10-26,1410,Terra,MODIS,100,6.0NRT,296.9,34.0,N
275,-31.201999999999998,152.407,319.0,1.4,1.2,2019-12-06,1220,Terra,MODIS,98,6.0NRT,295.2,24.1,N
276,-12.755,136.091,353.3,1.1,1.1,2019-10-21,425,Aqua,MODIS,95,6.0NRT,321.5,55.8,D
277,-30.926,152.248,308.6,1.0,1.0,2019-11-08,1510,Aqua,MODIS,64,6.0NRT,287.8,9.3,N
278,-14.359000000000002,131.92700000000002,353.5,1.5,1.2,2019-10-22,510,Aqua,MODIS,95,6.0NRT,318.0,65.7,D
279,-30.392,151.005,350.2,1.6,1.2,2019-11-21,1305,Terra,MODIS,100,6.0NRT,294.4,123.0,N
280,-37.312,149.929,402.5,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,298.1,266.4,N
281,-31.456,123.852,353.0,2.1,1.4,2019-10-28,605,Aqua,MODIS,96,6.0NRT,293.6,175.4,D
282,-16.789,124.306,339.9,1.4,1.2,2019-12-09,510,Aqua,MODIS,80,6.0NRT,310.4,33.8,D
283,-14.306,130.839,308.4,1.0,1.0,2019-10-21,1350,Terra,MODIS,73,6.0NRT,297.8,5.4,N
284,-37.4,147.565,322.7,2.1,1.4,2019-12-20,1230,Terra,MODIS,100,6.0NRT,292.4,49.0,N
285,-33.975,150.14700000000002,358.5,1.1,1.0,2019-12-03,405,Aqua,MODIS,99,6.0NRT,303.6,85.7,D
286,-30.026999999999997,151.339,336.1,1.0,1.0,2019-11-15,0,Terra,MODIS,76,6.0NRT,313.1,20.9,D
287,-28.173000000000002,152.309,337.0,1.4,1.2,2019-10-09,400,Aqua,MODIS,84,6.0NRT,307.5,41.4,D
288,-25.416999999999998,148.312,321.4,2.1,1.4,2019-10-19,1225,Terra,MODIS,100,6.0NRT,287.2,65.5,N
289,-21.029,117.712,344.8,1.0,1.0,2020-01-02,600,Aqua,MODIS,89,6.0NRT,304.8,31.6,D
290,-31.691,152.126,306.4,2.8,1.6,2019-11-19,1315,Terra,MODIS,13,6.0NRT,293.3,25.5,N
291,-31.488000000000003,151.828,330.3,1.3,1.1,2019-12-06,15,Terra,MODIS,73,6.0NRT,312.9,21.6,D
292,-34.253,150.02100000000002,320.8,1.7,1.3,2019-12-30,1445,Aqua,MODIS,100,6.0NRT,297.5,32.7,N
293,-33.332,150.776,344.5,3.7,1.8,2019-11-18,310,Aqua,MODIS,92,6.0NRT,293.9,292.7,D
294,-26.789,147.437,355.6,2.5,1.5,2019-12-09,330,Aqua,MODIS,96,6.0NRT,314.7,220.3,D
295,-30.985,152.116,364.6,1.4,1.2,2019-11-07,325,Aqua,MODIS,100,6.0NRT,309.9,140.9,D
296,-28.8,152.27,335.4,3.4,1.7,2019-12-18,40,Terra,MODIS,81,6.0NRT,299.4,170.4,D
297,-28.616999999999997,129.71200000000002,332.0,1.9,1.3,2019-10-11,105,Terra,MODIS,76,6.0NRT,311.6,34.5,D
298,-28.096999999999998,152.248,351.0,1.1,1.1,2019-12-05,350,Aqua,MODIS,88,6.0NRT,325.2,46.4,D
299,-13.282,141.898,333.3,1.0,1.0,2019-10-04,55,Terra,MODIS,83,6.0NRT,305.8,18.5,D
300,-33.244,151.02200000000002,332.0,1.0,1.0,2019-12-12,355,Aqua,MODIS,68,6.0NRT,295.8,24.7,D
301,-31.325,152.56,335.2,1.1,1.0,2019-11-08,1510,Aqua,MODIS,94,6.0NRT,285.7,39.5,N
302,-34.321,149.998,349.6,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,299.4,63.3,N
303,-16.151,125.023,336.7,1.0,1.0,2019-11-11,155,Terra,MODIS,74,6.0NRT,318.7,14.0,D
304,-36.556,147.945,314.9,1.3,1.1,2020-01-03,1245,Terra,MODIS,90,6.0NRT,291.2,19.4,N
305,-28.645,152.382,337.9,1.0,1.0,2019-12-08,5,Terra,MODIS,35,6.0NRT,301.5,28.5,D
306,-30.320999999999998,150.204,335.9,4.1,1.9,2019-10-22,1425,Aqua,MODIS,100,6.0NRT,288.8,293.4,N
307,-34.062,149.9,381.2,1.2,1.1,2019-12-09,2355,Terra,MODIS,100,6.0NRT,298.4,195.4,D
308,-30.773000000000003,119.73200000000001,362.3,1.5,1.2,2019-12-15,150,Terra,MODIS,95,6.0NRT,319.5,123.5,D
309,-29.938000000000002,152.20600000000002,317.3,1.3,1.1,2019-12-05,1450,Aqua,MODIS,42,6.0NRT,293.6,19.3,N
310,-30.914,152.071,305.0,1.1,1.0,2019-10-31,1245,Terra,MODIS,12,6.0NRT,273.1,8.8,N
311,-16.482,137.658,334.9,1.0,1.0,2019-12-21,110,Terra,MODIS,52,6.0NRT,306.2,16.6,D
312,-34.626999999999995,150.344,325.7,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,291.1,22.8,N
313,-32.836,150.30700000000002,345.4,1.0,1.0,2019-12-10,1510,Aqua,MODIS,100,6.0NRT,293.3,52.3,N
314,-31.743000000000002,152.164,361.1,1.8,1.3,2019-11-08,410,Aqua,MODIS,100,6.0NRT,305.9,185.4,D
315,-32.984,149.928,353.4,1.9,1.3,2019-12-27,2340,Terra,MODIS,96,6.0NRT,306.5,140.0,D
316,-28.025,128.053,366.0,1.3,1.1,2019-12-19,125,Terra,MODIS,100,6.0NRT,317.2,110.1,D
317,-23.614,131.996,345.1,1.3,1.1,2019-10-29,515,Aqua,MODIS,80,6.0NRT,318.0,43.6,D
318,-30.666999999999998,152.139,401.7,1.1,1.0,2019-12-21,350,Aqua,MODIS,94,6.0NRT,310.4,276.6,D
319,-28.269000000000002,128.5,317.4,1.0,1.0,2019-10-01,1415,Terra,MODIS,95,6.0NRT,289.5,15.3,N
320,-13.225999999999999,142.252,337.9,1.1,1.1,2019-12-25,40,Terra,MODIS,85,6.0NRT,306.0,27.0,D
321,-37.693000000000005,148.638,317.3,1.2,1.1,2020-01-03,1245,Terra,MODIS,95,6.0NRT,292.4,19.6,N
322,-30.052,151.349,326.0,3.5,1.8,2019-11-13,430,Aqua,MODIS,44,6.0NRT,307.0,79.0,D
323,-30.138,152.974,301.9,1.9,1.4,2019-11-13,1530,Aqua,MODIS,15,6.0NRT,286.9,15.4,N
324,-16.619,137.874,351.6,1.0,1.0,2019-12-23,1615,Aqua,MODIS,100,6.0NRT,304.2,62.5,N
325,-18.44,143.828,344.1,1.0,1.0,2019-12-19,405,Aqua,MODIS,79,6.0NRT,319.4,24.8,D
326,-35.846,148.10399999999998,303.0,1.2,1.1,2019-12-31,1530,Aqua,MODIS,20,6.0NRT,287.6,7.5,N
327,-16.414,128.457,327.4,3.7,1.8,2019-12-09,220,Terra,MODIS,45,6.0NRT,303.2,62.9,D
328,-15.417,126.948,309.4,2.1,1.4,2019-10-01,1720,Aqua,MODIS,77,6.0NRT,294.7,23.8,N
329,-31.526999999999997,151.79,302.3,1.4,1.2,2019-11-22,1520,Aqua,MODIS,9,6.0NRT,288.1,7.6,N
330,-17.547,142.476,339.9,1.0,1.0,2019-12-10,415,Aqua,MODIS,44,6.0NRT,312.7,25.0,D
331,-31.480999999999998,151.909,345.6,1.4,1.2,2019-12-06,15,Terra,MODIS,91,6.0NRT,312.0,58.6,D
332,-32.908,150.668,321.9,1.1,1.0,2019-11-28,345,Aqua,MODIS,52,6.0NRT,305.5,11.9,D
333,-30.134,152.49200000000002,345.8,1.2,1.1,2019-11-15,1515,Aqua,MODIS,100,6.0NRT,288.3,69.9,N
334,-30.06,152.45600000000002,423.7,1.1,1.1,2019-11-19,350,Aqua,MODIS,100,6.0NRT,320.9,486.4,D
335,-28.209,128.455,345.1,1.0,1.0,2019-10-04,520,Aqua,MODIS,74,6.0NRT,325.5,23.1,D
336,-36.315,147.845,435.6,1.0,1.0,2019-12-31,10,Terra,MODIS,100,6.0NRT,293.8,0.0,D
337,-18.227999999999998,143.688,308.7,2.2,1.4,2019-12-20,1235,Terra,MODIS,65,6.0NRT,297.7,15.4,N
338,-36.073,148.47799999999998,320.3,4.6,2.0,2020-01-03,1420,Aqua,MODIS,100,6.0NRT,287.0,176.1,N
339,-15.776,143.64700000000002,308.1,1.0,1.0,2019-11-14,1300,Terra,MODIS,53,6.0NRT,293.8,6.2,N
340,-12.474,136.684,342.9,1.1,1.0,2019-11-20,440,Aqua,MODIS,81,6.0NRT,314.4,27.9,D
341,-32.163000000000004,121.44200000000001,366.5,1.0,1.0,2019-12-19,540,Aqua,MODIS,100,6.0NRT,312.7,79.7,D
342,-31.388,151.791,338.3,1.0,1.0,2019-12-27,1240,Terra,MODIS,100,6.0NRT,290.7,40.8,N
343,-31.236,152.57,312.3,1.3,1.1,2019-11-07,1250,Terra,MODIS,85,6.0NRT,292.1,15.3,N
344,-29.320999999999998,151.67700000000002,337.9,1.0,1.0,2019-11-08,1510,Aqua,MODIS,100,6.0NRT,291.8,39.2,N
345,-31.408,151.931,341.5,1.8,1.3,2019-12-10,410,Aqua,MODIS,71,6.0NRT,305.4,70.5,D
346,-29.184,152.81,331.3,1.0,1.0,2019-11-28,345,Aqua,MODIS,37,6.0NRT,307.3,13.8,D
347,-25.778000000000002,129.774,384.6,1.3,1.1,2019-12-24,1350,Terra,MODIS,100,6.0NRT,304.1,254.2,N
348,-12.575999999999999,136.336,336.5,1.3,1.1,2019-10-14,420,Aqua,MODIS,80,6.0NRT,308.8,29.6,D
349,-15.780999999999999,143.928,340.9,1.0,1.0,2019-11-17,410,Aqua,MODIS,86,6.0NRT,309.9,23.7,D
350,-36.055,148.316,335.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,52,6.0NRT,290.2,24.4,D
351,-30.799,119.932,397.4,1.1,1.1,2019-12-19,545,Aqua,MODIS,100,6.0NRT,331.7,248.2,D
352,-17.887999999999998,142.509,350.7,1.1,1.0,2019-12-19,405,Aqua,MODIS,92,6.0NRT,317.1,33.3,D
353,-29.281999999999996,152.398,341.7,2.1,1.4,2019-11-08,410,Aqua,MODIS,86,6.0NRT,306.8,109.5,D
354,-31.984,152.403,358.4,1.0,1.0,2019-11-07,2350,Terra,MODIS,99,6.0NRT,309.9,74.2,D
355,-28.755,128.868,330.5,1.0,1.0,2019-12-29,1405,Terra,MODIS,100,6.0NRT,304.9,22.8,N
356,-31.191,151.993,340.8,1.4,1.2,2019-11-07,325,Aqua,MODIS,88,6.0NRT,310.5,50.2,D
357,-17.495,122.296,402.5,2.7,1.6,2019-12-02,505,Aqua,MODIS,100,6.0NRT,321.0,1005.0,D
358,-37.483000000000004,147.935,313.8,1.2,1.1,2019-12-29,25,Terra,MODIS,31,6.0NRT,294.5,7.5,D
359,-36.501,149.907,337.5,1.0,1.0,2020-01-01,1255,Terra,MODIS,100,6.0NRT,289.8,40.8,N
360,-15.184000000000001,127.00299999999999,328.0,1.0,1.0,2019-11-04,1405,Terra,MODIS,100,6.0NRT,296.1,23.4,N
361,-17.549,122.321,365.0,2.2,1.4,2019-11-21,235,Terra,MODIS,100,6.0NRT,307.3,266.0,D
362,-34.18,150.171,358.2,1.3,1.1,2019-12-07,340,Aqua,MODIS,99,6.0NRT,296.1,111.1,D
363,-32.976,150.97299999999998,366.0,1.0,1.0,2019-12-05,350,Aqua,MODIS,100,6.0NRT,316.6,86.6,D
364,-13.127,141.925,332.5,1.2,1.1,2019-11-07,40,Terra,MODIS,50,6.0NRT,310.2,10.3,D
365,-29.699,152.643,356.6,1.6,1.2,2019-12-02,320,Aqua,MODIS,98,6.0NRT,297.9,133.6,D
366,-35.482,150.061,310.3,1.4,1.2,2019-11-28,1310,Terra,MODIS,6,6.0NRT,282.4,16.0,N
367,-35.416,150.15200000000002,324.6,4.2,1.9,2019-12-04,305,Aqua,MODIS,44,6.0NRT,290.8,142.2,D
368,-24.346,129.085,341.7,1.6,1.2,2019-12-30,1620,Aqua,MODIS,100,6.0NRT,303.3,78.1,N
369,-32.583,150.312,313.3,1.1,1.0,2019-12-03,1505,Aqua,MODIS,87,6.0NRT,288.9,14.3,N
370,-23.642,127.024,363.5,1.0,1.0,2019-12-26,1645,Aqua,MODIS,100,6.0NRT,293.7,98.0,N
371,-37.914,141.477,371.0,1.0,1.0,2019-12-22,435,Aqua,MODIS,100,6.0NRT,310.4,113.7,D
372,-23.086,115.477,336.3,3.0,1.6,2019-12-02,640,Aqua,MODIS,73,6.0NRT,323.1,54.9,D
373,-32.728,150.846,368.5,1.0,1.0,2019-12-28,355,Aqua,MODIS,100,6.0NRT,312.8,100.7,D
374,-16.526,124.191,330.9,3.2,1.7,2019-10-01,450,Aqua,MODIS,56,6.0NRT,313.0,63.2,D
375,-37.649,148.213,381.7,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,296.1,0.0,N
376,-28.659000000000002,127.969,416.6,1.5,1.2,2019-10-31,500,Aqua,MODIS,94,6.0NRT,307.9,631.3,D
377,-13.739,129.894,341.1,1.1,1.1,2019-10-22,510,Aqua,MODIS,77,6.0NRT,303.9,39.4,D
378,-29.820999999999998,152.363,336.7,1.3,1.1,2019-11-07,1250,Terra,MODIS,100,6.0NRT,296.9,53.5,N
379,-15.888,144.592,333.0,1.0,1.0,2019-10-01,1545,Aqua,MODIS,100,6.0NRT,285.6,33.0,N
380,-37.513000000000005,148.184,336.5,1.1,1.0,2019-12-30,1310,Terra,MODIS,100,6.0NRT,301.7,0.0,N
381,-16.410999999999998,137.65200000000002,341.7,1.3,1.1,2019-12-29,445,Aqua,MODIS,0,6.0NRT,308.7,41.0,D
382,-33.783,150.106,319.4,1.0,1.0,2019-12-24,5,Terra,MODIS,53,6.0NRT,292.7,12.6,D
383,-32.117,121.56299999999999,317.7,1.8,1.3,2019-12-19,1505,Terra,MODIS,65,6.0NRT,292.5,32.2,N
384,-15.399000000000001,143.866,324.1,2.0,1.4,2019-11-11,20,Terra,MODIS,42,6.0NRT,299.7,25.5,D
385,-15.203,125.29799999999999,328.1,1.3,1.1,2019-10-28,145,Terra,MODIS,64,6.0NRT,307.5,15.8,D
386,-11.214,142.357,317.0,2.9,1.6,2019-10-13,340,Aqua,MODIS,60,6.0NRT,303.0,26.1,D
387,-29.679000000000002,152.566,304.3,1.1,1.1,2019-12-02,1245,Terra,MODIS,23,6.0NRT,290.8,6.3,N
388,-29.489,152.289,363.4,1.1,1.0,2019-12-09,2350,Terra,MODIS,100,6.0NRT,301.2,97.6,D
389,-31.335,151.961,302.8,1.8,1.3,2019-11-21,1305,Terra,MODIS,34,6.0NRT,292.0,10.6,N
390,-12.879000000000001,135.89700000000002,327.2,2.4,1.5,2019-10-13,50,Terra,MODIS,65,6.0NRT,309.4,38.6,D
391,-26.433000000000003,152.466,308.6,1.0,1.0,2019-12-19,1500,Aqua,MODIS,17,6.0NRT,290.5,8.1,N
392,-26.436,126.205,343.2,1.1,1.0,2019-12-05,530,Aqua,MODIS,72,6.0NRT,333.2,9.3,D
393,-36.68,148.203,310.1,1.1,1.1,2020-01-02,0,Terra,MODIS,55,6.0NRT,293.2,9.4,D
394,-14.119000000000002,135.71,335.2,1.6,1.3,2019-11-25,500,Aqua,MODIS,72,6.0NRT,309.4,26.1,D
395,-11.484000000000002,142.249,322.9,2.4,1.5,2019-10-17,25,Terra,MODIS,39,6.0NRT,303.1,32.5,D
396,-37.354,149.204,340.1,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,290.6,44.7,N
397,-29.968000000000004,152.158,341.7,1.6,1.2,2019-12-03,405,Aqua,MODIS,88,6.0NRT,302.9,67.2,D
398,-12.148,136.404,333.3,2.5,1.5,2019-10-12,145,Terra,MODIS,74,6.0NRT,308.6,67.9,D
399,-29.173000000000002,152.43200000000002,330.8,1.0,1.0,2019-11-09,1240,Terra,MODIS,100,6.0NRT,288.7,30.8,N
400,-16.65,137.79,334.4,1.0,1.0,2019-12-24,425,Aqua,MODIS,68,6.0NRT,305.9,16.9,D
401,-33.885999999999996,150.389,364.0,1.0,1.0,2020-01-04,1505,Aqua,MODIS,100,6.0NRT,301.0,97.5,N
402,-15.255,127.27,314.9,3.0,1.7,2019-11-14,1440,Terra,MODIS,90,6.0NRT,288.9,50.6,N
403,-32.624,150.66899999999998,313.9,1.1,1.0,2019-12-27,1240,Terra,MODIS,72,6.0NRT,293.9,11.9,N
404,-15.39,125.235,305.1,1.2,1.1,2019-12-13,1715,Aqua,MODIS,41,6.0NRT,285.6,6.1,N
405,-30.886999999999997,123.556,334.4,1.3,1.1,2020-01-02,555,Aqua,MODIS,66,6.0NRT,305.5,21.5,D
406,-17.687,143.245,339.9,1.6,1.2,2019-12-20,25,Terra,MODIS,84,6.0NRT,310.1,43.1,D
407,-15.564,125.931,355.0,4.1,1.9,2019-10-30,600,Aqua,MODIS,97,6.0NRT,305.1,445.3,D
408,-31.119,151.923,358.9,1.0,1.0,2019-11-22,5,Terra,MODIS,99,6.0NRT,309.9,69.8,D
409,-22.129,116.54700000000001,373.9,2.1,1.4,2019-10-25,255,Terra,MODIS,100,6.0NRT,320.6,329.8,D
410,-31.348000000000003,152.602,326.5,1.1,1.0,2019-11-19,350,Aqua,MODIS,73,6.0NRT,306.1,16.6,D
411,-24.511999999999997,125.485,317.8,2.8,1.6,2019-12-30,1620,Aqua,MODIS,95,6.0NRT,295.2,57.2,N
412,-12.501,141.77200000000002,361.1,1.0,1.0,2019-11-17,410,Aqua,MODIS,100,6.0NRT,306.2,76.5,D
413,-15.812000000000001,131.278,313.5,3.4,1.7,2019-10-15,1430,Terra,MODIS,63,6.0NRT,299.4,48.0,N
414,-11.604000000000001,142.341,331.4,1.2,1.1,2019-10-06,40,Terra,MODIS,63,6.0NRT,302.2,20.3,D
415,-30.129,152.446,348.5,1.1,1.1,2019-11-19,350,Aqua,MODIS,92,6.0NRT,305.8,58.1,D
416,-34.264,149.961,320.7,4.3,1.9,2020-01-01,55,Terra,MODIS,31,6.0NRT,295.0,88.4,D
417,-34.221,150.235,312.7,1.6,1.3,2019-12-29,1225,Terra,MODIS,85,6.0NRT,293.3,19.9,N
418,-16.863,137.567,350.3,1.1,1.0,2019-12-06,440,Aqua,MODIS,92,6.0NRT,318.4,39.0,D
419,-35.545,148.393,344.1,1.4,1.2,2020-01-09,420,Aqua,MODIS,88,6.0NRT,298.3,65.4,D
420,-22.045,118.99600000000001,333.9,1.5,1.2,2019-12-07,235,Terra,MODIS,42,6.0NRT,315.3,21.4,D
421,-32.57,150.608,351.5,1.1,1.0,2019-12-31,10,Terra,MODIS,94,6.0NRT,314.9,53.2,D
422,-24.75,147.001,310.1,1.8,1.3,2019-12-05,1320,Terra,MODIS,33,6.0NRT,295.3,18.0,N
423,-14.102,132.641,343.6,4.0,1.9,2019-12-16,50,Terra,MODIS,89,6.0NRT,296.7,250.9,D
424,-31.541999999999998,151.291,328.5,1.3,1.1,2020-01-03,2345,Terra,MODIS,48,6.0NRT,309.7,14.6,D
425,-31.485,152.089,300.6,1.2,1.1,2019-12-17,1515,Aqua,MODIS,31,6.0NRT,287.6,7.5,N
426,-31.788,151.864,336.8,1.0,1.0,2019-12-30,345,Aqua,MODIS,66,6.0NRT,314.8,18.4,D
427,-28.726999999999997,152.35299999999998,368.4,1.1,1.1,2019-12-05,350,Aqua,MODIS,100,6.0NRT,310.0,115.9,D
428,-33.024,123.62200000000001,317.3,2.1,1.4,2019-12-04,1725,Aqua,MODIS,81,6.0NRT,291.1,30.4,N
429,-32.455,122.039,335.0,1.3,1.1,2020-01-06,1455,Terra,MODIS,100,6.0NRT,298.0,46.3,N
430,-32.335,150.18,334.9,1.0,1.0,2019-12-05,350,Aqua,MODIS,55,6.0NRT,315.2,15.7,D
431,-11.452,132.84,326.3,1.0,1.0,2019-10-14,130,Terra,MODIS,33,6.0NRT,313.4,8.4,D
432,-30.65,152.721,318.1,1.0,1.0,2019-11-09,1240,Terra,MODIS,64,6.0NRT,285.7,17.2,N
433,-30.711,152.156,328.7,1.0,1.0,2019-11-08,1510,Aqua,MODIS,65,6.0NRT,291.1,25.7,N
434,-33.895,150.243,323.5,1.0,1.0,2019-12-10,1510,Aqua,MODIS,88,6.0NRT,288.7,21.8,N
435,-34.099000000000004,150.09,305.7,1.4,1.2,2019-12-21,1450,Aqua,MODIS,16,6.0NRT,289.1,10.0,N
436,-31.683000000000003,152.429,310.3,3.4,1.7,2019-11-13,2315,Terra,MODIS,26,6.0NRT,293.7,43.3,D
437,-36.955,146.77100000000002,306.8,2.3,1.5,2020-01-02,1340,Terra,MODIS,19,6.0NRT,289.3,23.4,N
438,-30.668000000000003,152.8,328.9,1.1,1.0,2019-11-08,1510,Aqua,MODIS,80,6.0NRT,289.7,28.5,N
439,-29.941999999999997,152.054,325.7,1.0,1.0,2019-11-28,345,Aqua,MODIS,58,6.0NRT,304.7,11.5,D
440,-12.16,136.405,333.3,1.0,1.0,2019-10-12,435,Aqua,MODIS,32,6.0NRT,316.6,13.9,D
441,-15.137,141.709,334.4,1.0,1.0,2020-01-01,50,Terra,MODIS,31,6.0NRT,311.2,15.4,D
442,-15.423,128.561,348.1,3.8,1.8,2019-10-16,545,Aqua,MODIS,90,6.0NRT,312.6,264.0,D
